artifact_status,fake_data,model_candidate_id,family,model_identifier,scenario_id,scenario_outcome_class,trial_number,candidate_count,test_budget,valid,provider_failed,timeout,malformed,duplicate_id,unknown_id,omitted_id,validation_errors,parsed_ranking,top_rank_candidate_id,top_rank_is_vulnerable,vulnerable_candidate_rank,top_k_recall,reciprocal_rank,negative_scenario_behavior,latency_ms,estimated_peak_memory_gb,metadata_completeness_score,prompt_version,candidate_input_keys,authority_boundary_preserved,schedule_index,transport_parser_rule_version,runtime_marker_separated,stop_reason,token_limit_reached,generated_token_count,process_return_code,stdout_sha256,stderr_sha256,exact_command,prompt_input_tokens,completion_output_tokens,total_tokens,cost_usd,memory_before_available_bytes,memory_after_available_bytes,memory_delta_available_bytes,resource_measurement_available
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-003,vulnerable,1,6,4,True,False,False,False,False,False,False,[],"[""cal-xss-003-ember-memo"", ""cal-xss-003-ember-name"", ""cal-xss-003-grove-mode"", ""cal-xss-003-grove-page"", ""cal-xss-003-harbor-line"", ""cal-xss-003-fable-search""]",cal-xss-003-ember-memo,True,1,True,1.0,not_applicable,73125,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,25,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,351,0,0405239cc69da689787cd98d9c3ef2883b164567dcec450d65a037292b8a53a1,850bd2ab6f18094e224900ff656129f39870e20a259037c224f943af7db9ead9,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmp8f1lp5sc.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-003.json""]",not_available,351,not_available,not_applicable,9120755712,9118121984,-2633728,True
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-003,vulnerable,2,6,4,True,False,False,False,False,False,False,[],"[""cal-xss-003-ember-memo"", ""cal-xss-003-ember-name"", ""cal-xss-003-grove-mode"", ""cal-xss-003-grove-page"", ""cal-xss-003-harbor-line"", ""cal-xss-003-fable-search""]",cal-xss-003-ember-memo,True,1,True,1.0,not_applicable,72949,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,26,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,351,0,0405239cc69da689787cd98d9c3ef2883b164567dcec450d65a037292b8a53a1,273caed25f86dfb9bef2bc6a1bc3d04397b5634011151eb098cd82843803392b,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmptwg62xg5.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-003.json""]",not_available,351,not_available,not_applicable,9107828736,9111257088,3428352,True
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-003,vulnerable,3,6,4,True,False,False,False,False,False,False,[],"[""cal-xss-003-ember-memo"", ""cal-xss-003-ember-name"", ""cal-xss-003-grove-mode"", ""cal-xss-003-grove-page"", ""cal-xss-003-harbor-line"", ""cal-xss-003-fable-search""]",cal-xss-003-ember-memo,True,1,True,1.0,not_applicable,74566,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,27,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,351,0,0405239cc69da689787cd98d9c3ef2883b164567dcec450d65a037292b8a53a1,50d5c5a8396f0c24c49b0a202b12f398a75901083f2939976b899da3d69a8407,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpf259mpvn.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-003.json""]",not_available,351,not_available,not_applicable,9108807680,8937906176,-170901504,True
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-004,vulnerable,1,7,4,True,False,False,False,False,False,False,[],"[""cal-xss-004-iris-search"", ""cal-xss-004-juniper-query"", ""cal-xss-004-krypton-name"", ""cal-xss-004-lagoon-mode"", ""cal-xss-004-lagoon-page"", ""cal-xss-004-lagoon-slot"", ""cal-xss-004-mesa-comment""]",cal-xss-004-iris-search,False,6,False,0.16666666666666666,not_applicable,84922,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,28,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,374,0,954fc2b257beb4d39832e2597231d0e828e22211d0d3cd8daed1cade4e8ed76f,b66b1fa2bf6c9c827855b861241c87abf443fa9b6bb286dbb0104897a5285ac5,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpcl1emo8r.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-004.json""]",not_available,374,not_available,not_applicable,8934412288,8950497280,16084992,True
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-004,vulnerable,2,7,4,True,False,False,False,False,False,False,[],"[""cal-xss-004-iris-search"", ""cal-xss-004-juniper-query"", ""cal-xss-004-krypton-name"", ""cal-xss-004-lagoon-mode"", ""cal-xss-004-lagoon-page"", ""cal-xss-004-lagoon-slot"", ""cal-xss-004-mesa-comment""]",cal-xss-004-iris-search,False,6,False,0.16666666666666666,not_applicable,83143,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,29,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,374,0,954fc2b257beb4d39832e2597231d0e828e22211d0d3cd8daed1cade4e8ed76f,9b707a29cb46f52519d1380c2fa1756c2c6da595554030024b13361f8d54a393,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmp8lzw1q3z.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-004.json""]",not_available,374,not_available,not_applicable,8951197696,8724279296,-226918400,True
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-004,vulnerable,3,7,4,True,False,False,False,False,False,False,[],"[""cal-xss-004-iris-search"", ""cal-xss-004-juniper-query"", ""cal-xss-004-krypton-name"", ""cal-xss-004-lagoon-mode"", ""cal-xss-004-lagoon-page"", ""cal-xss-004-lagoon-slot"", ""cal-xss-004-mesa-comment""]",cal-xss-004-iris-search,False,6,False,0.16666666666666666,not_applicable,85631,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,30,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,374,0,954fc2b257beb4d39832e2597231d0e828e22211d0d3cd8daed1cade4e8ed76f,242c0f2f5a6bde6da326ecd6447eab74af007f54b0a504234f124982a43c8b95,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpozk89v2g.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-004.json""]",not_available,374,not_available,not_applicable,8715894784,8557756416,-158138368,True
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-005,negative,1,5,4,True,False,False,False,False,False,False,[],"[""cal-xss-005-west-ref"", ""cal-xss-005-west-page"", ""cal-xss-005-east-query"", ""cal-xss-005-north-search"", ""cal-xss-005-south-name""]",cal-xss-005-west-ref,not_applicable,not_applicable,not_applicable,not_applicable,ranking_only_no_verifier_false_positive_not_applicable,59909,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,31,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,287,0,bafcdd107b295367018dfebe45f8d9c67754419d65b498aac26139dcbc45b152,06aa2641752d02eac4072a45a96db95ec5f8f4157667321f013d7d657a332d03,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmp30sztulp.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-005.json""]",not_available,287,not_available,not_applicable,8553406464,8579878912,26472448,True
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-005,negative,2,5,4,True,False,False,False,False,False,False,[],"[""cal-xss-005-west-ref"", ""cal-xss-005-west-page"", ""cal-xss-005-east-query"", ""cal-xss-005-north-search"", ""cal-xss-005-south-name""]",cal-xss-005-west-ref,not_applicable,not_applicable,not_applicable,not_applicable,ranking_only_no_verifier_false_positive_not_applicable,59148,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,32,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,287,0,bafcdd107b295367018dfebe45f8d9c67754419d65b498aac26139dcbc45b152,affb0156584be7c0a26f8f58acddba56fd78348272bde60981fa0979e0e833b8,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpn2wyswow.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-005.json""]",not_available,287,not_available,not_applicable,8580022272,8655224832,75202560,True
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-005,negative,3,5,4,True,False,False,False,False,False,False,[],"[""cal-xss-005-west-ref"", ""cal-xss-005-west-page"", ""cal-xss-005-east-query"", ""cal-xss-005-north-search"", ""cal-xss-005-south-name""]",cal-xss-005-west-ref,not_applicable,not_applicable,not_applicable,not_applicable,ranking_only_no_verifier_false_positive_not_applicable,58416,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,33,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,287,0,bafcdd107b295367018dfebe45f8d9c67754419d65b498aac26139dcbc45b152,d45d43f0b61886346e46c12b3d20f47d42a84af117c23b4b3fe76a3ca4958b79,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpb9u1g2yz.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-005.json""]",not_available,287,not_available,not_applicable,8659091456,8671055872,11964416,True
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-006,negative,1,6,4,True,False,False,False,False,False,False,[],"[""cal-xss-006-quill-ref"", ""cal-xss-006-quill-mode"", ""cal-xss-006-quill-kind"", ""cal-xss-006-olive-name"", ""cal-xss-006-olive-memo"", ""cal-xss-006-pearl-line""]",cal-xss-006-quill-ref,not_applicable,not_applicable,not_applicable,not_applicable,ranking_only_no_verifier_false_positive_not_applicable,77701,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,34,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,377,0,590a01403dc7d135ba2bc7216f3132cb43f221c3cb0915c3cef10b9e5ecac737,c327e5b2b167a28cc6965c525eeeeaef88658543d9e42ff8277ed98a493e3f85,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpj4bu8kt1.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-006.json""]",not_available,377,not_available,not_applicable,8665939968,8692355072,26415104,True
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-006,negative,2,6,4,True,False,False,False,False,False,False,[],"[""cal-xss-006-quill-ref"", ""cal-xss-006-quill-mode"", ""cal-xss-006-quill-kind"", ""cal-xss-006-olive-name"", ""cal-xss-006-olive-memo"", ""cal-xss-006-pearl-line""]",cal-xss-006-quill-ref,not_applicable,not_applicable,not_applicable,not_applicable,ranking_only_no_verifier_false_positive_not_applicable,78179,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,35,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,377,0,590a01403dc7d135ba2bc7216f3132cb43f221c3cb0915c3cef10b9e5ecac737,0dfb6ad7a4dbb829f3e6d8afb7f0f98a14bb9aeca557e3a89df41304de2c3696,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmp2pp2um7p.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-006.json""]",not_available,377,not_available,not_applicable,8693780480,8851202048,157421568,True
live_model_response,False,phi3_5_mini_instruct_gguf_q4_k_m,Phi,bartowski/Phi-3.5-mini-instruct-GGUF:Q4_K_M,cal-xss-006,negative,3,6,4,True,False,False,False,False,False,False,[],"[""cal-xss-006-quill-ref"", ""cal-xss-006-quill-mode"", ""cal-xss-006-quill-kind"", ""cal-xss-006-olive-name"", ""cal-xss-006-olive-memo"", ""cal-xss-006-pearl-line""]",cal-xss-006-quill-ref,not_applicable,not_applicable,not_applicable,not_applicable,ranking_only_no_verifier_false_positive_not_applicable,78246,4.0,0.9,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,36,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,377,0,590a01403dc7d135ba2bc7216f3132cb43f221c3cb0915c3cef10b9e5ecac737,9f709a7364a6d9c4e8f6d6edb2b870406a576b68d97873df840c7c59f75bbfe2,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\phi3_5_mini_instruct_gguf_q4_k_m\\Phi-3.5-mini-instruct-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpls_t5o5s.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-006.json""]",not_available,377,not_available,not_applicable,8847745024,8866410496,18665472,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-001,vulnerable,1,4,4,True,False,False,False,False,False,False,[],"[""cal-xss-001-cedar-ref"", ""cal-xss-001-delta-line"", ""cal-xss-001-alpha-term"", ""cal-xss-001-bravo-memo""]",cal-xss-001-cedar-ref,False,3,True,0.3333333333333333,not_applicable,72028,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,37,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,246,0,92b45b86f3db57bc83adb475eb6559cc327bc9bfb576f0d196c6ce7ab0873adf,22b0d4bd37e9acdd6a3accbeee50a575032f941660beef93ee262045f290e5d0,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmptcb4_ab9.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-001.json""]",not_available,246,not_available,not_applicable,8867471360,8882896896,15425536,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-001,vulnerable,2,4,4,True,False,False,False,False,False,False,[],"[""cal-xss-001-cedar-ref"", ""cal-xss-001-delta-line"", ""cal-xss-001-alpha-term"", ""cal-xss-001-bravo-memo""]",cal-xss-001-cedar-ref,False,3,True,0.3333333333333333,not_applicable,61948,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,38,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,246,0,92b45b86f3db57bc83adb475eb6559cc327bc9bfb576f0d196c6ce7ab0873adf,03ac06b8e2ca45c47444c7b09c0b027d8784019343687e3942cac4271e1cae13,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpbbed8wlq.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-001.json""]",not_available,246,not_available,not_applicable,8878637056,9068892160,190255104,True
