arm_id,scenario_id,trial_number,candidate_count,parsed_ranking_count,valid_ranking,schema_invalid,provider_failed,runtime_failed,timeout,retried,model_identifier,provider,prompt_version,latency_ms,input_tokens,output_tokens,total_tokens,cost_availability,response_id_present,validation_error_count,validation_errors,artifact_path
proprietary_gpt,x13-019,1,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,3647,830,465,1295,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-019-trial-1.json
proprietary_gpt,x13-019,2,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,5175,830,636,1466,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-019-trial-2.json
proprietary_gpt,x13-019,3,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4499,830,498,1328,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-019-trial-3.json
proprietary_gpt,x13-019,4,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,3949,830,500,1330,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-019-trial-4.json
proprietary_gpt,x13-019,5,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4061,830,494,1324,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-019-trial-5.json
proprietary_gpt,x13-020,1,7,7,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,5619,938,666,1604,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-020-trial-1.json
proprietary_gpt,x13-020,2,7,7,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4315,938,550,1488,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-020-trial-2.json
proprietary_gpt,x13-020,3,7,7,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,5391,938,637,1575,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-020-trial-3.json
proprietary_gpt,x13-020,4,7,7,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4543,938,561,1499,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-020-trial-4.json
proprietary_gpt,x13-020,5,7,7,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4721,938,547,1485,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-020-trial-5.json
proprietary_gpt,x13-021,1,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4420,810,486,1296,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-021-trial-1.json
proprietary_gpt,x13-021,2,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,5137,810,573,1383,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-021-trial-2.json
proprietary_gpt,x13-021,3,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4525,810,509,1319,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-021-trial-3.json
proprietary_gpt,x13-021,4,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4836,810,530,1340,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-021-trial-4.json
proprietary_gpt,x13-021,5,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,6463,810,661,1471,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-021-trial-5.json
proprietary_gpt,x13-022,1,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,3435,806,402,1208,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-022-trial-1.json
proprietary_gpt,x13-022,2,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4215,806,477,1283,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-022-trial-2.json
proprietary_gpt,x13-022,3,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4447,806,524,1330,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-022-trial-3.json
proprietary_gpt,x13-022,4,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,3682,806,419,1225,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-022-trial-4.json
proprietary_gpt,x13-022,5,6,6,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4074,806,499,1305,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-022-trial-5.json
proprietary_gpt,x13-023,1,8,8,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,5855,1071,765,1836,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-023-trial-1.json
proprietary_gpt,x13-023,2,8,8,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,5081,1071,627,1698,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-023-trial-2.json
proprietary_gpt,x13-023,3,8,8,False,True,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4290,1071,548,1619,not_available,True,2,unknown candidate_id: query:http://127.0.0.1:4395/suite-v13/x13-023/south?ref=sample&page=sample&mode=sample&kind=sample:query; omitted candidate_id values: query:http://127.0.0.1:4395/suite-v13/x13-023/south?ref=sample&page=sample&mode=sample&kind=sample:page,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-023-trial-3.json
proprietary_gpt,x13-023,4,8,8,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4863,1071,616,1687,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-023-trial-4.json
proprietary_gpt,x13-023,5,8,8,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,6180,1071,760,1831,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-023-trial-5.json
proprietary_gpt,x13-024,1,4,4,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,3528,589,352,941,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-024-trial-1.json
proprietary_gpt,x13-024,2,4,4,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,3550,589,360,949,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-024-trial-2.json
proprietary_gpt,x13-024,3,4,4,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,3105,589,310,899,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-024-trial-3.json
proprietary_gpt,x13-024,4,4,4,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4433,589,423,1012,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-024-trial-4.json
proprietary_gpt,x13-024,5,4,4,True,False,False,False,False,False,gpt-5.6-luna,openai,llm-candidate-ranking-v1,4243,589,401,990,not_available,True,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/proprietary_gpt/x13-024-trial-5.json
local_qwen,x13-001,1,4,4,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,59994,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-001-trial-1.json
local_qwen,x13-001,2,4,4,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,49177,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-001-trial-2.json
local_qwen,x13-001,3,4,4,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,49572,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-001-trial-3.json
local_qwen,x13-001,4,4,4,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,49075,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-001-trial-4.json
local_qwen,x13-001,5,4,4,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,49252,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-001-trial-5.json
local_qwen,x13-002,1,5,5,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,78491,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-002-trial-1.json
local_qwen,x13-002,2,5,5,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,77065,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-002-trial-2.json
local_qwen,x13-002,3,5,5,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,75931,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-002-trial-3.json
local_qwen,x13-002,4,5,5,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,75666,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-002-trial-4.json
local_qwen,x13-002,5,5,5,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,76514,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-002-trial-5.json
local_qwen,x13-003,1,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,77076,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-003-trial-1.json
local_qwen,x13-003,2,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,71953,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-003-trial-2.json
local_qwen,x13-003,3,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,72512,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-003-trial-3.json
local_qwen,x13-003,4,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,72485,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-003-trial-4.json
local_qwen,x13-003,5,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,72342,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-003-trial-5.json
local_qwen,x13-004,1,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,82798,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-004-trial-1.json
local_qwen,x13-004,2,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,81384,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-004-trial-2.json
local_qwen,x13-004,3,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,83298,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-004-trial-3.json
local_qwen,x13-004,4,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,81924,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-004-trial-4.json
local_qwen,x13-004,5,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,81788,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-004-trial-5.json
local_qwen,x13-005,1,7,7,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,115420,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-005-trial-1.json
local_qwen,x13-005,2,7,7,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,108251,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-005-trial-2.json
local_qwen,x13-005,3,7,7,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,107916,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-005-trial-3.json
local_qwen,x13-005,4,7,7,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,108240,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-005-trial-4.json
local_qwen,x13-005,5,7,7,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,108413,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-005-trial-5.json
local_qwen,x13-006,1,8,8,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,129494,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-006-trial-1.json
local_qwen,x13-006,2,8,8,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,116110,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-006-trial-2.json
local_qwen,x13-006,3,8,8,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,116742,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-006-trial-3.json
local_qwen,x13-006,4,8,8,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,117027,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-006-trial-4.json
local_qwen,x13-006,5,8,8,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,115350,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-006-trial-5.json
local_qwen,x13-007,1,5,5,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,79888,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-007-trial-1.json
local_qwen,x13-007,2,5,5,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,73337,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-007-trial-2.json
local_qwen,x13-007,3,5,5,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,73730,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-007-trial-3.json
local_qwen,x13-007,4,5,5,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,73809,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-007-trial-4.json
local_qwen,x13-007,5,5,5,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,73666,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-007-trial-5.json
local_qwen,x13-008,1,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,83465,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-008-trial-1.json
local_qwen,x13-008,2,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,82865,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-008-trial-2.json
local_qwen,x13-008,3,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,82823,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-008-trial-3.json
local_qwen,x13-008,4,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,82978,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-008-trial-4.json
local_qwen,x13-008,5,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,82855,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-008-trial-5.json
local_qwen,x13-009,1,4,4,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,50059,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-009-trial-1.json
local_qwen,x13-009,2,4,4,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,49450,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-009-trial-2.json
local_qwen,x13-009,3,4,4,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,49405,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-009-trial-3.json
local_qwen,x13-009,4,4,4,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,49814,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-009-trial-4.json
local_qwen,x13-009,5,4,4,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,49661,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-009-trial-5.json
local_qwen,x13-010,1,7,7,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,95667,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-010-trial-1.json
local_qwen,x13-010,2,7,7,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,96055,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-010-trial-2.json
local_qwen,x13-010,3,7,7,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,98835,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-010-trial-3.json
local_qwen,x13-010,4,7,7,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,95983,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-010-trial-4.json
local_qwen,x13-010,5,7,7,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,95274,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-010-trial-5.json
local_qwen,x13-011,1,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,82112,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-011-trial-1.json
local_qwen,x13-011,2,6,6,True,False,False,False,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,llm-candidate-ranking-v1,80519,not_available,not_available,not_available,not_available,False,0,,results/xss-v13-ablation-v1.3.1-final/xss-v13-ablation-20260808T103409Z/artifacts/ranking/local_qwen/x13-011-trial-2.json
