scenario_id,arm_id,trial_number,candidate_id,action_path,parameter_name,verified,finding_id,ground_truth_vulnerable,classification
x13-010,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-010/aurora:text,/suite-v13/x13-010/aurora,text,True,finding-2e54c4e4c9b2,True,TP
x13-018,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,/suite-v13/x13-018/echo,name,False,finding-2e75ad2921dd,False,TN
x13-020,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,finding-2f08d981cb44,False,TN
x13-003,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,/suite-v13/x13-003/atlas,word,False,finding-2f173c7d3d2c,False,TN
x13-018,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,/suite-v13/x13-018/echo,name,False,finding-2f261aa40ccd,False,TN
x13-006,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,/suite-v13/x13-006/lagoon,query,False,finding-2faf1967272b,False,TN
x13-020,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,finding-2fcc6a2896d0,False,TN
x13-004,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:name,/suite-v13/x13-004/echo,name,False,finding-30e554db5226,False,TN
x13-020,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/juniper:text,/suite-v13/x13-020/juniper,text,False,finding-30eb75d4676f,False,TN
x13-017,local_qwen,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,/suite-v13/x13-017/east,item,False,finding-3150d294d44a,False,TN
x13-024,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-31866cd99792,False,TN
x13-014,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-014/pearl:name,/suite-v13/x13-014/pearl,name,False,finding-31c972939002,False,TN
x13-005,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-005/juniper:search,/suite-v13/x13-005/juniper,search,False,finding-3242ccc150db,False,TN
x13-019,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-325328a04a9f,False,TN
x13-008,proprietary_gpt,2,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,/suite-v13/x13-008/south,item,True,finding-327fc57a60fe,True,TP
x13-021,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:name,/suite-v13/x13-021/mesa,name,False,finding-32bb61f58e5e,False,TN
x13-013,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-013/nova:item,/suite-v13/x13-013/nova,item,False,finding-3371fbc708e4,False,TN
x13-022,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-022/prism:line,/suite-v13/x13-022/prism,line,False,finding-337da273c2b0,False,TN
x13-024,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-33cb68147303,False,TN
x13-017,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,finding-33e804eeb559,False,TN
x13-023,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-023/umber:query,/suite-v13/x13-023/umber,query,False,finding-3404c8a4d05f,False,TN
x13-012,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-012/juno:text,/suite-v13/x13-012/juno,text,False,finding-343bdd5bb99e,False,TN
x13-023,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,finding-3479bca06aa9,False,TN
x13-014,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-014/pearl:name,/suite-v13/x13-014/pearl,name,False,finding-3492687c243a,False,TN
x13-009,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-009/violet:term,/suite-v13/x13-009/violet,term,False,finding-349b4e907b0f,False,TN
x13-004,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-3503ee76ed06,True,TP
x13-020,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-020/juniper:text,/suite-v13/x13-020/juniper,text,False,finding-3532b4cdf871,False,TN
x13-017,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-3559bacabdc0,False,TN
x13-007,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,/suite-v13/x13-007/quartz,memo,False,finding-3584c51ce070,False,TN
x13-019,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-019/field:comment,/suite-v13/x13-019/field,comment,False,finding-35b08fe01b92,False,TN
x13-008,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:line,/suite-v13/x13-008/umber,line,False,finding-35db663f0e1a,False,TN
x13-002,proprietary_gpt,5,query:http://127.0.0.1:4395/suite-v13/x13-002/keel?ref=sample:ref,/suite-v13/x13-002/keel,ref,True,finding-35f820c2ecbc,True,TP
x13-016,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-3690521caec9,False,TN
x13-016,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-36b9362ddce8,False,TN
x13-002,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-002/lumen:query,/suite-v13/x13-002/lumen,query,False,finding-36f4fd04a869,False,TN
x13-021,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:name,/suite-v13/x13-021/mesa,name,False,finding-371ab8180abe,False,TN
x13-018,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,finding-37949bcdeac5,False,TN
x13-008,local_qwen,3,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,/suite-v13/x13-008/south,item,True,finding-37d8dc019697,True,TP
x13-009,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-009/willow:note,/suite-v13/x13-009/willow,note,False,finding-37eedb471c2f,False,TN
x13-017,proprietary_gpt,3,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,/suite-v13/x13-017/east,line,False,finding-384744f923fa,False,TN
x13-024,deterministic_structural,1,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,finding-38881dcfba0d,False,TN
x13-022,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,finding-390980385dd7,False,TN
x13-017,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-397f422655bf,False,TN
x13-017,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-39eb677f9545,False,TN
x13-012,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-012/kepler:message,/suite-v13/x13-012/kepler,message,False,finding-3a796bb2c76e,False,TN
x13-019,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-019/grove:search,/suite-v13/x13-019/grove,search,False,finding-3aedd92a93cc,False,TN
x13-021,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/onyx:item,/suite-v13/x13-021/onyx,item,False,finding-3b06b886ddb3,False,TN
x13-009,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-009/violet:term,/suite-v13/x13-009/violet,term,False,finding-3b5a7609edaf,False,TN
x13-017,deterministic_structural,1,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,/suite-v13/x13-017/east,item,False,finding-3be1a2e78946,False,TN
x13-016,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-3c1169175fb1,False,TN
x13-008,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,/suite-v13/x13-008/tango,name,False,finding-3cbd0f4a3b00,False,TN
x13-015,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-015/thistle:comment,/suite-v13/x13-015/thistle,comment,False,finding-3d7657292607,False,TN
x13-006,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,/suite-v13/x13-006/nectar,name,False,finding-3e2061ffa4b0,False,TN
x13-011,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-011/fable:name,/suite-v13/x13-011/fable,name,False,finding-3e30c337454e,False,TN
x13-006,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,/suite-v13/x13-006/mesa,text,False,finding-3e6683c953b0,False,TN
x13-014,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-014/raven:memo,/suite-v13/x13-014/raven,memo,False,finding-3eb2e755b107,False,TN
x13-003,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,finding-3ebb7df314cf,False,TN
x13-011,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-011/ember:title,/suite-v13/x13-011/ember,title,False,finding-3fa20443de33,False,TN
x13-023,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-023/violet:name,/suite-v13/x13-023/violet,name,False,finding-3febb99784b0,False,TN
x13-012,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-012/juno:text,/suite-v13/x13-012/juno,text,False,finding-4084e1e191b5,False,TN
x13-024,proprietary_gpt,5,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:view,/suite-v13/x13-024/east,view,False,finding-40b757242a31,False,TN
x13-011,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-011/ember:title,/suite-v13/x13-011/ember,title,False,finding-41538313083e,False,TN
x13-019,local_qwen,3,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:code,/suite-v13/x13-019/south,code,False,finding-42edf99d086b,False,TN
x13-024,local_qwen,2,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,finding-4345cd38d829,False,TN
x13-016,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-43488192a579,False,TN
x13-006,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,/suite-v13/x13-006/lagoon,query,False,finding-43490a752d92,False,TN
x13-012,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-012/juno:text,/suite-v13/x13-012/juno,text,False,finding-43ff0ddb0678,False,TN
x13-019,local_qwen,5,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:code,/suite-v13/x13-019/south,code,False,finding-4412685f94a7,False,TN
x13-003,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,/suite-v13/x13-003/atlas,word,False,finding-442cd5f503ea,False,TN
x13-018,deterministic_structural,1,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:page,/suite-v13/x13-018/south,page,False,finding-445da46a5602,False,TN
x13-019,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-019/field:comment,/suite-v13/x13-019/field,comment,False,finding-447923ddc56c,False,TN
x13-014,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-014/pearl:name,/suite-v13/x13-014/pearl,name,False,finding-447e61864d6d,False,TN
x13-002,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-002/mason:text,/suite-v13/x13-002/mason,text,False,finding-447fad83404a,False,TN
x13-003,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,finding-44c168fc2df0,True,TP
x13-021,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,finding-462bb7ef6a6a,False,TN
x13-013,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:memo,/suite-v13/x13-013/larch,memo,True,finding-46858c2ca77c,True,TP
x13-002,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-002/lumen:query,/suite-v13/x13-002/lumen,query,False,finding-46f156f49596,False,TN
x13-022,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,finding-470dca2464a8,False,TN
x13-022,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-022/ridge:title,/suite-v13/x13-022/ridge,title,False,finding-480bb9bf18e9,False,TN
x13-012,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/juno:text,/suite-v13/x13-012/juno,text,False,finding-480c5ae87ca3,False,TN
x13-010,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-010/aurora:text,/suite-v13/x13-010/aurora,text,True,finding-48845999d54b,True,TP
x13-018,local_qwen,2,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:page,/suite-v13/x13-018/south,page,False,finding-48a4c68977dc,False,TN
x13-011,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-011/drift:memo,/suite-v13/x13-011/drift,memo,False,finding-49260c465b17,False,TN
x13-005,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,/suite-v13/x13-005/harbor,comment,True,finding-4936f5146b5e,True,TP
x13-021,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:name,/suite-v13/x13-021/mesa,name,False,finding-4975f1f5eecf,False,TN
x13-020,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,finding-4991fe7d07e3,False,TN
x13-021,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/onyx:item,/suite-v13/x13-021/onyx,item,False,finding-49b597bd8b54,False,TN
x13-002,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-002/mason:text,/suite-v13/x13-002/mason,text,False,finding-49ea99573366,False,TN
x13-021,proprietary_gpt,4,query:http://127.0.0.1:4395/suite-v13/x13-021/south?code=sample&view=sample:view,/suite-v13/x13-021/south,view,False,finding-49f45a7cccac,False,TN
x13-023,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-023/umber:query,/suite-v13/x13-023/umber,query,False,finding-4a1233de6e7d,False,TN
x13-017,local_qwen,1,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,/suite-v13/x13-017/east,line,False,finding-4ad081d9368c,False,TN
x13-004,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/grove:item,/suite-v13/x13-004/grove,item,False,finding-4af1b9edf379,False,TN
x13-017,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-4b3f63c9d212,False,TN
x13-020,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,finding-4b6d78b88ff8,False,TN
x13-011,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-011/cobalt:query,/suite-v13/x13-011/cobalt,query,False,finding-4bd52d373c98,False,TN
x13-017,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,finding-4bde226362fc,False,TN
x13-019,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-4c0292c9e605,False,TN
x13-021,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-021/onyx:item,/suite-v13/x13-021/onyx,item,False,finding-4c7ad9a94df1,False,TN
x13-003,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,finding-4c9832988e59,False,TN
x13-015,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-015/thistle:comment,/suite-v13/x13-015/thistle,comment,False,finding-4cb52ed3425a,False,TN
x13-018,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-4d01517c0a0e,False,TN
x13-015,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-015/thistle:comment,/suite-v13/x13-015/thistle,comment,False,finding-4d331d565777,False,TN
x13-006,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,/suite-v13/x13-006/lagoon,query,False,finding-4d46871b13f6,False,TN
x13-023,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,finding-4dfc888c53e7,False,TN
x13-022,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-022/ridge:title,/suite-v13/x13-022/ridge,title,False,finding-4e6a6db47bdd,False,TN
x13-003,proprietary_gpt,1,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:page,/suite-v13/x13-003/west,page,False,finding-4eedf575a827,False,TN
x13-024,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-024/yarrow:line,/suite-v13/x13-024/yarrow,line,False,finding-4f7f4ad74e08,False,TN
x13-008,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:line,/suite-v13/x13-008/umber,line,False,finding-4f87f16a3f76,False,TN
x13-014,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-014/orbit:search,/suite-v13/x13-014/orbit,search,False,finding-4f8f95c15e33,False,TN
x13-006,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,/suite-v13/x13-006/mesa,text,False,finding-4fa96a0d4df5,False,TN
x13-003,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,finding-4ff4298e9ace,True,TP
x13-014,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-014/orbit:search,/suite-v13/x13-014/orbit,search,False,finding-4ffa5c995450,False,TN
x13-007,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,finding-500a147b0340,True,TP
x13-022,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-022/ridge:title,/suite-v13/x13-022/ridge,title,False,finding-5042cf5a09be,False,TN
x13-008,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,/suite-v13/x13-008/sable,query,False,finding-5057189bc9a1,False,TN
x13-018,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-50767cce7455,False,TN
x13-001,proprietary_gpt,3,query:http://127.0.0.1:4395/suite-v13/x13-001/cedar?item=sample:item,/suite-v13/x13-001/cedar,item,False,finding-508248ffd8e2,False,TN
x13-017,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,finding-5097f85b1e19,False,TN
x13-010,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-010/aurora:text,/suite-v13/x13-010/aurora,text,True,finding-50d469439a19,True,TP
x13-020,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,finding-50ecedbb88d3,False,TN
x13-002,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,finding-510b0a8935f7,False,TN
x13-012,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-012/kepler:message,/suite-v13/x13-012/kepler,message,False,finding-514d58a94ebb,False,TN
x13-018,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,finding-51efcb24bc31,False,TN
x13-019,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-019/field:comment,/suite-v13/x13-019/field,comment,False,finding-52a1580826cf,False,TN
x13-006,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,/suite-v13/x13-006/mesa,text,False,finding-535ffbe4ac7e,False,TN
x13-006,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,/suite-v13/x13-006/onyx,message,False,finding-53e07387b01a,False,TN
x13-023,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-023/willow:text,/suite-v13/x13-023/willow,text,False,finding-5429277cc231,False,TN
x13-021,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,finding-542e6a114c4c,False,TN
x13-009,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-009/willow:note,/suite-v13/x13-009/willow,note,False,finding-54af99ceda2a,False,TN
x13-013,proprietary_gpt,3,query:http://127.0.0.1:4395/suite-v13/x13-013/south?view=sample:view,/suite-v13/x13-013/south,view,False,finding-552446df7fae,False,TN
x13-003,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,/suite-v13/x13-003/cabin,mark,False,finding-556f55e46f57,False,TN
x13-019,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-019/field:comment,/suite-v13/x13-019/field,comment,False,finding-55d3e2bc5135,False,TN
x13-013,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:code,/suite-v13/x13-013/larch,code,False,finding-55ef3e89ebe9,False,TN
x13-019,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-5605eedda7b7,False,TN
x13-008,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,/suite-v13/x13-008/tango,name,False,finding-562c42851df9,False,TN
x13-020,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/lagoon:message,/suite-v13/x13-020/lagoon,message,False,finding-562de10031cd,False,TN
x13-009,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,finding-56871b54558c,True,TP
x13-022,proprietary_gpt,3,query:http://127.0.0.1:4395/suite-v13/x13-022/east?term=sample&page=sample:term,/suite-v13/x13-022/east,term,False,finding-56a892509cf6,False,TN
x13-024,local_qwen,5,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,finding-56f13cf55020,False,TN
x13-024,deterministic_structural,1,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:view,/suite-v13/x13-024/east,view,False,finding-570f91b8dd20,False,TN
x13-014,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-014/raven:memo,/suite-v13/x13-014/raven,memo,False,finding-5718164ac64b,False,TN
x13-009,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,finding-5794a63ef73e,True,TP
x13-008,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,/suite-v13/x13-008/tango,name,False,finding-57f2dfd74635,False,TN
x13-008,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,/suite-v13/x13-008/sable,query,False,finding-581459f31b47,False,TN
x13-019,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-587876e40946,False,TN
x13-012,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-012/islet:name,/suite-v13/x13-012/islet,name,False,finding-58bf8c7ae719,False,TN
x13-024,local_qwen,3,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,finding-58d144ba2de0,False,TN
x13-017,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,finding-591f560618e5,False,TN
x13-011,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-011/cobalt:query,/suite-v13/x13-011/cobalt,query,False,finding-595df01d8673,False,TN
x13-018,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-59a067adf542,False,TN
x13-023,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-023/violet:name,/suite-v13/x13-023/violet,name,False,finding-59e96d4780ad,False,TN
x13-012,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/garden:search,/suite-v13/x13-012/garden,search,False,finding-59ee59e948dd,False,TN
x13-017,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-5a01b2d52a93,False,TN
x13-007,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,finding-5aa7e1598a24,True,TP
x13-009,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,finding-5b0e212cd68d,True,TP
x13-022,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-022/quartz:comment,/suite-v13/x13-022/quartz,comment,False,finding-5b2aee35b448,False,TN
x13-003,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,/suite-v13/x13-003/cabin,mark,False,finding-5bf8c62cf31c,False,TN
x13-016,local_qwen,2,query:http://127.0.0.1:4395/suite-v13/x13-016/south?page=sample:page,/suite-v13/x13-016/south,page,False,finding-5cd5c5f69885,False,TN
x13-002,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-002/lumen:query,/suite-v13/x13-002/lumen,query,False,finding-5d65d8293b32,False,TN
x13-004,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-5d944da3a06a,True,TP
x13-008,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,/suite-v13/x13-008/tango,name,False,finding-5dbd5ec2188d,False,TN
x13-010,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-010/zenith:memo,/suite-v13/x13-010/zenith,memo,False,finding-5e7f1aa45df5,False,TN
