arm_id,candidate_input_sha256,candidate_test_budget,contract_valid,latency_ms,model_identifier,prompt_version,provider,provider_failed,scenario_id,schema_version,sequence,snapshot_path,status,top_k,trial_number,validation_errors
proprietary_gpt,21bf30f8c1d204b110353f381c6bec02b63cac9b5cc888a4c90956e041a10a7c,4,True,4649,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0019,owasp-sqli-v15-ranking-row-v1,218,model-facing/candidate-snapshots/os15-s0019.json,valid,4,4,[]
proprietary_gpt,21bf30f8c1d204b110353f381c6bec02b63cac9b5cc888a4c90956e041a10a7c,4,True,4745,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0019,owasp-sqli-v15-ranking-row-v1,219,model-facing/candidate-snapshots/os15-s0019.json,valid,4,5,[]
proprietary_gpt,954f887713d1444df831b7e21bb71b70ddcafb649f7d0cc71b69867e89477502,4,True,4749,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0020,owasp-sqli-v15-ranking-row-v1,220,model-facing/candidate-snapshots/os15-s0020.json,valid,4,1,[]
proprietary_gpt,954f887713d1444df831b7e21bb71b70ddcafb649f7d0cc71b69867e89477502,4,True,4630,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0020,owasp-sqli-v15-ranking-row-v1,221,model-facing/candidate-snapshots/os15-s0020.json,valid,4,2,[]
proprietary_gpt,954f887713d1444df831b7e21bb71b70ddcafb649f7d0cc71b69867e89477502,4,True,4763,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0020,owasp-sqli-v15-ranking-row-v1,222,model-facing/candidate-snapshots/os15-s0020.json,valid,4,3,[]
proprietary_gpt,954f887713d1444df831b7e21bb71b70ddcafb649f7d0cc71b69867e89477502,4,True,5102,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0020,owasp-sqli-v15-ranking-row-v1,223,model-facing/candidate-snapshots/os15-s0020.json,valid,4,4,[]
proprietary_gpt,954f887713d1444df831b7e21bb71b70ddcafb649f7d0cc71b69867e89477502,4,True,4360,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0020,owasp-sqli-v15-ranking-row-v1,224,model-facing/candidate-snapshots/os15-s0020.json,valid,4,5,[]
proprietary_gpt,68d0d99de1e3d8f7a6d4944e5d1cf2c6aae8e4422eb904876adbd1671baa85fa,4,True,3738,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0021,owasp-sqli-v15-ranking-row-v1,225,model-facing/candidate-snapshots/os15-s0021.json,valid,4,1,[]
proprietary_gpt,68d0d99de1e3d8f7a6d4944e5d1cf2c6aae8e4422eb904876adbd1671baa85fa,4,True,4780,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0021,owasp-sqli-v15-ranking-row-v1,226,model-facing/candidate-snapshots/os15-s0021.json,valid,4,2,[]
proprietary_gpt,68d0d99de1e3d8f7a6d4944e5d1cf2c6aae8e4422eb904876adbd1671baa85fa,4,True,4794,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0021,owasp-sqli-v15-ranking-row-v1,227,model-facing/candidate-snapshots/os15-s0021.json,valid,4,3,[]
proprietary_gpt,68d0d99de1e3d8f7a6d4944e5d1cf2c6aae8e4422eb904876adbd1671baa85fa,4,True,3867,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0021,owasp-sqli-v15-ranking-row-v1,228,model-facing/candidate-snapshots/os15-s0021.json,valid,4,4,[]
proprietary_gpt,68d0d99de1e3d8f7a6d4944e5d1cf2c6aae8e4422eb904876adbd1671baa85fa,4,True,4096,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0021,owasp-sqli-v15-ranking-row-v1,229,model-facing/candidate-snapshots/os15-s0021.json,valid,4,5,[]
proprietary_gpt,acf315c1944ab31895a62ac263541a04a0770e0f0e4a9ac1f9a4f3e9883c0928,4,True,4711,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0022,owasp-sqli-v15-ranking-row-v1,230,model-facing/candidate-snapshots/os15-s0022.json,valid,4,1,[]
proprietary_gpt,acf315c1944ab31895a62ac263541a04a0770e0f0e4a9ac1f9a4f3e9883c0928,4,True,4712,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0022,owasp-sqli-v15-ranking-row-v1,231,model-facing/candidate-snapshots/os15-s0022.json,valid,4,2,[]
proprietary_gpt,acf315c1944ab31895a62ac263541a04a0770e0f0e4a9ac1f9a4f3e9883c0928,4,True,4931,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0022,owasp-sqli-v15-ranking-row-v1,232,model-facing/candidate-snapshots/os15-s0022.json,valid,4,3,[]
proprietary_gpt,acf315c1944ab31895a62ac263541a04a0770e0f0e4a9ac1f9a4f3e9883c0928,4,True,6361,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0022,owasp-sqli-v15-ranking-row-v1,233,model-facing/candidate-snapshots/os15-s0022.json,valid,4,4,[]
proprietary_gpt,acf315c1944ab31895a62ac263541a04a0770e0f0e4a9ac1f9a4f3e9883c0928,4,True,4387,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0022,owasp-sqli-v15-ranking-row-v1,234,model-facing/candidate-snapshots/os15-s0022.json,valid,4,5,[]
proprietary_gpt,d4993d15f308ca955011f95a4cb10248d5986470d93e12fe298d36d851dc54e9,4,True,4477,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0023,owasp-sqli-v15-ranking-row-v1,235,model-facing/candidate-snapshots/os15-s0023.json,valid,4,1,[]
proprietary_gpt,d4993d15f308ca955011f95a4cb10248d5986470d93e12fe298d36d851dc54e9,4,True,4510,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0023,owasp-sqli-v15-ranking-row-v1,236,model-facing/candidate-snapshots/os15-s0023.json,valid,4,2,[]
proprietary_gpt,d4993d15f308ca955011f95a4cb10248d5986470d93e12fe298d36d851dc54e9,4,True,4755,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0023,owasp-sqli-v15-ranking-row-v1,237,model-facing/candidate-snapshots/os15-s0023.json,valid,4,3,[]
proprietary_gpt,d4993d15f308ca955011f95a4cb10248d5986470d93e12fe298d36d851dc54e9,4,True,4269,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0023,owasp-sqli-v15-ranking-row-v1,238,model-facing/candidate-snapshots/os15-s0023.json,valid,4,4,[]
proprietary_gpt,d4993d15f308ca955011f95a4cb10248d5986470d93e12fe298d36d851dc54e9,4,True,4196,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0023,owasp-sqli-v15-ranking-row-v1,239,model-facing/candidate-snapshots/os15-s0023.json,valid,4,5,[]
proprietary_gpt,982136d1c5c7b07127caeeb3adbe1d495e4ee0cf71fee824a4329d5505e6c179,4,True,4183,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0024,owasp-sqli-v15-ranking-row-v1,240,model-facing/candidate-snapshots/os15-s0024.json,valid,4,1,[]
proprietary_gpt,982136d1c5c7b07127caeeb3adbe1d495e4ee0cf71fee824a4329d5505e6c179,4,True,3465,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0024,owasp-sqli-v15-ranking-row-v1,241,model-facing/candidate-snapshots/os15-s0024.json,valid,4,2,[]
proprietary_gpt,982136d1c5c7b07127caeeb3adbe1d495e4ee0cf71fee824a4329d5505e6c179,4,True,4002,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0024,owasp-sqli-v15-ranking-row-v1,242,model-facing/candidate-snapshots/os15-s0024.json,valid,4,3,[]
proprietary_gpt,982136d1c5c7b07127caeeb3adbe1d495e4ee0cf71fee824a4329d5505e6c179,4,True,3479,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0024,owasp-sqli-v15-ranking-row-v1,243,model-facing/candidate-snapshots/os15-s0024.json,valid,4,4,[]
proprietary_gpt,982136d1c5c7b07127caeeb3adbe1d495e4ee0cf71fee824a4329d5505e6c179,4,True,4206,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0024,owasp-sqli-v15-ranking-row-v1,244,model-facing/candidate-snapshots/os15-s0024.json,valid,4,5,[]
proprietary_gpt,3a27c28f6d756a76f6351d07c09bd0a333c66cd6d87bbe96c14f466e8a1cd327,4,True,6763,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0025,owasp-sqli-v15-ranking-row-v1,245,model-facing/candidate-snapshots/os15-s0025.json,valid,4,1,[]
proprietary_gpt,3a27c28f6d756a76f6351d07c09bd0a333c66cd6d87bbe96c14f466e8a1cd327,4,True,8919,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0025,owasp-sqli-v15-ranking-row-v1,246,model-facing/candidate-snapshots/os15-s0025.json,valid,4,2,[]
proprietary_gpt,3a27c28f6d756a76f6351d07c09bd0a333c66cd6d87bbe96c14f466e8a1cd327,4,True,7905,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0025,owasp-sqli-v15-ranking-row-v1,247,model-facing/candidate-snapshots/os15-s0025.json,valid,4,3,[]
proprietary_gpt,3a27c28f6d756a76f6351d07c09bd0a333c66cd6d87bbe96c14f466e8a1cd327,4,True,6724,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0025,owasp-sqli-v15-ranking-row-v1,248,model-facing/candidate-snapshots/os15-s0025.json,valid,4,4,[]
proprietary_gpt,3a27c28f6d756a76f6351d07c09bd0a333c66cd6d87bbe96c14f466e8a1cd327,4,True,9329,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0025,owasp-sqli-v15-ranking-row-v1,249,model-facing/candidate-snapshots/os15-s0025.json,valid,4,5,[]
proprietary_gpt,643360f9527e34c6d90ae6228636089690d1db535dd9bfe6518c3780a6b17ad3,4,True,4900,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0026,owasp-sqli-v15-ranking-row-v1,250,model-facing/candidate-snapshots/os15-s0026.json,valid,4,1,[]
proprietary_gpt,643360f9527e34c6d90ae6228636089690d1db535dd9bfe6518c3780a6b17ad3,4,True,5370,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0026,owasp-sqli-v15-ranking-row-v1,251,model-facing/candidate-snapshots/os15-s0026.json,valid,4,2,[]
proprietary_gpt,643360f9527e34c6d90ae6228636089690d1db535dd9bfe6518c3780a6b17ad3,4,True,4291,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0026,owasp-sqli-v15-ranking-row-v1,252,model-facing/candidate-snapshots/os15-s0026.json,valid,4,3,[]
proprietary_gpt,643360f9527e34c6d90ae6228636089690d1db535dd9bfe6518c3780a6b17ad3,4,True,5512,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0026,owasp-sqli-v15-ranking-row-v1,253,model-facing/candidate-snapshots/os15-s0026.json,valid,4,4,[]
proprietary_gpt,643360f9527e34c6d90ae6228636089690d1db535dd9bfe6518c3780a6b17ad3,4,True,5023,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0026,owasp-sqli-v15-ranking-row-v1,254,model-facing/candidate-snapshots/os15-s0026.json,valid,4,5,[]
proprietary_gpt,74d62da02e50c8a5244a7ceef4ef1ec548b36ba3623d0791bc4963c83ada6a1a,4,True,4591,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0027,owasp-sqli-v15-ranking-row-v1,255,model-facing/candidate-snapshots/os15-s0027.json,valid,4,1,[]
proprietary_gpt,74d62da02e50c8a5244a7ceef4ef1ec548b36ba3623d0791bc4963c83ada6a1a,4,True,5309,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0027,owasp-sqli-v15-ranking-row-v1,256,model-facing/candidate-snapshots/os15-s0027.json,valid,4,2,[]
proprietary_gpt,74d62da02e50c8a5244a7ceef4ef1ec548b36ba3623d0791bc4963c83ada6a1a,4,True,5193,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0027,owasp-sqli-v15-ranking-row-v1,257,model-facing/candidate-snapshots/os15-s0027.json,valid,4,3,[]
proprietary_gpt,74d62da02e50c8a5244a7ceef4ef1ec548b36ba3623d0791bc4963c83ada6a1a,4,True,6641,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0027,owasp-sqli-v15-ranking-row-v1,258,model-facing/candidate-snapshots/os15-s0027.json,valid,4,4,[]
proprietary_gpt,74d62da02e50c8a5244a7ceef4ef1ec548b36ba3623d0791bc4963c83ada6a1a,4,True,3735,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0027,owasp-sqli-v15-ranking-row-v1,259,model-facing/candidate-snapshots/os15-s0027.json,valid,4,5,[]
proprietary_gpt,22742bed20548687c3a53002c101a300efd0a9470475afa6e2955e4814152ffe,4,True,3332,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0028,owasp-sqli-v15-ranking-row-v1,260,model-facing/candidate-snapshots/os15-s0028.json,valid,4,1,[]
proprietary_gpt,22742bed20548687c3a53002c101a300efd0a9470475afa6e2955e4814152ffe,4,True,3758,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0028,owasp-sqli-v15-ranking-row-v1,261,model-facing/candidate-snapshots/os15-s0028.json,valid,4,2,[]
proprietary_gpt,22742bed20548687c3a53002c101a300efd0a9470475afa6e2955e4814152ffe,4,True,4087,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0028,owasp-sqli-v15-ranking-row-v1,262,model-facing/candidate-snapshots/os15-s0028.json,valid,4,3,[]
proprietary_gpt,22742bed20548687c3a53002c101a300efd0a9470475afa6e2955e4814152ffe,4,True,3011,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0028,owasp-sqli-v15-ranking-row-v1,263,model-facing/candidate-snapshots/os15-s0028.json,valid,4,4,[]
proprietary_gpt,22742bed20548687c3a53002c101a300efd0a9470475afa6e2955e4814152ffe,4,True,3800,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0028,owasp-sqli-v15-ranking-row-v1,264,model-facing/candidate-snapshots/os15-s0028.json,valid,4,5,[]
proprietary_gpt,4d90f13c5b194a8b451da8e8c2e5bbaedc99f1300228532599d439a9756f3ddf,4,True,4323,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0029,owasp-sqli-v15-ranking-row-v1,265,model-facing/candidate-snapshots/os15-s0029.json,valid,4,1,[]
proprietary_gpt,4d90f13c5b194a8b451da8e8c2e5bbaedc99f1300228532599d439a9756f3ddf,4,True,4148,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0029,owasp-sqli-v15-ranking-row-v1,266,model-facing/candidate-snapshots/os15-s0029.json,valid,4,2,[]
proprietary_gpt,4d90f13c5b194a8b451da8e8c2e5bbaedc99f1300228532599d439a9756f3ddf,4,True,6262,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0029,owasp-sqli-v15-ranking-row-v1,267,model-facing/candidate-snapshots/os15-s0029.json,valid,4,3,[]
proprietary_gpt,4d90f13c5b194a8b451da8e8c2e5bbaedc99f1300228532599d439a9756f3ddf,4,True,5775,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0029,owasp-sqli-v15-ranking-row-v1,268,model-facing/candidate-snapshots/os15-s0029.json,valid,4,4,[]
proprietary_gpt,4d90f13c5b194a8b451da8e8c2e5bbaedc99f1300228532599d439a9756f3ddf,4,True,4819,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0029,owasp-sqli-v15-ranking-row-v1,269,model-facing/candidate-snapshots/os15-s0029.json,valid,4,5,[]
proprietary_gpt,f3e68fbda7060e66219a84e734a5453527ec2d0907fdb22ffa3529fc3f3823d7,4,True,5188,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0030,owasp-sqli-v15-ranking-row-v1,270,model-facing/candidate-snapshots/os15-s0030.json,valid,4,1,[]
proprietary_gpt,f3e68fbda7060e66219a84e734a5453527ec2d0907fdb22ffa3529fc3f3823d7,4,True,6208,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0030,owasp-sqli-v15-ranking-row-v1,271,model-facing/candidate-snapshots/os15-s0030.json,valid,4,2,[]
proprietary_gpt,f3e68fbda7060e66219a84e734a5453527ec2d0907fdb22ffa3529fc3f3823d7,4,True,6687,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0030,owasp-sqli-v15-ranking-row-v1,272,model-facing/candidate-snapshots/os15-s0030.json,valid,4,3,[]
proprietary_gpt,f3e68fbda7060e66219a84e734a5453527ec2d0907fdb22ffa3529fc3f3823d7,4,True,5538,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0030,owasp-sqli-v15-ranking-row-v1,273,model-facing/candidate-snapshots/os15-s0030.json,valid,4,4,[]
proprietary_gpt,f3e68fbda7060e66219a84e734a5453527ec2d0907fdb22ffa3529fc3f3823d7,4,True,4350,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0030,owasp-sqli-v15-ranking-row-v1,274,model-facing/candidate-snapshots/os15-s0030.json,valid,4,5,[]
proprietary_gpt,2c2d8b9b117f5aff1ea5b1e5f3aa8fcf110c85c26a5883ee36862352bb2aeedd,4,True,4443,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0031,owasp-sqli-v15-ranking-row-v1,275,model-facing/candidate-snapshots/os15-s0031.json,valid,4,1,[]
proprietary_gpt,2c2d8b9b117f5aff1ea5b1e5f3aa8fcf110c85c26a5883ee36862352bb2aeedd,4,True,3515,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0031,owasp-sqli-v15-ranking-row-v1,276,model-facing/candidate-snapshots/os15-s0031.json,valid,4,2,[]
proprietary_gpt,2c2d8b9b117f5aff1ea5b1e5f3aa8fcf110c85c26a5883ee36862352bb2aeedd,4,True,5549,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0031,owasp-sqli-v15-ranking-row-v1,277,model-facing/candidate-snapshots/os15-s0031.json,valid,4,3,[]
proprietary_gpt,2c2d8b9b117f5aff1ea5b1e5f3aa8fcf110c85c26a5883ee36862352bb2aeedd,4,True,4742,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0031,owasp-sqli-v15-ranking-row-v1,278,model-facing/candidate-snapshots/os15-s0031.json,valid,4,4,[]
proprietary_gpt,2c2d8b9b117f5aff1ea5b1e5f3aa8fcf110c85c26a5883ee36862352bb2aeedd,4,True,4073,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0031,owasp-sqli-v15-ranking-row-v1,279,model-facing/candidate-snapshots/os15-s0031.json,valid,4,5,[]
proprietary_gpt,eca4af2e78103c92b463c6188bfb99bb116f1469e9dfba6219bfa24ef04ee0f9,4,True,8894,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0032,owasp-sqli-v15-ranking-row-v1,280,model-facing/candidate-snapshots/os15-s0032.json,valid,4,1,[]
proprietary_gpt,eca4af2e78103c92b463c6188bfb99bb116f1469e9dfba6219bfa24ef04ee0f9,4,True,4230,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0032,owasp-sqli-v15-ranking-row-v1,281,model-facing/candidate-snapshots/os15-s0032.json,valid,4,2,[]
proprietary_gpt,eca4af2e78103c92b463c6188bfb99bb116f1469e9dfba6219bfa24ef04ee0f9,4,True,5680,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0032,owasp-sqli-v15-ranking-row-v1,282,model-facing/candidate-snapshots/os15-s0032.json,valid,4,3,[]
proprietary_gpt,eca4af2e78103c92b463c6188bfb99bb116f1469e9dfba6219bfa24ef04ee0f9,4,True,4834,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0032,owasp-sqli-v15-ranking-row-v1,283,model-facing/candidate-snapshots/os15-s0032.json,valid,4,4,[]
proprietary_gpt,eca4af2e78103c92b463c6188bfb99bb116f1469e9dfba6219bfa24ef04ee0f9,4,True,3561,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0032,owasp-sqli-v15-ranking-row-v1,284,model-facing/candidate-snapshots/os15-s0032.json,valid,4,5,[]
proprietary_gpt,a40549a323e7edc8145a2c3513f81388f9036f67f1f6472bab051d895c13291e,4,True,3948,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0033,owasp-sqli-v15-ranking-row-v1,285,model-facing/candidate-snapshots/os15-s0033.json,valid,4,1,[]
proprietary_gpt,a40549a323e7edc8145a2c3513f81388f9036f67f1f6472bab051d895c13291e,4,True,4426,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0033,owasp-sqli-v15-ranking-row-v1,286,model-facing/candidate-snapshots/os15-s0033.json,valid,4,2,[]
proprietary_gpt,a40549a323e7edc8145a2c3513f81388f9036f67f1f6472bab051d895c13291e,4,True,4723,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0033,owasp-sqli-v15-ranking-row-v1,287,model-facing/candidate-snapshots/os15-s0033.json,valid,4,3,[]
proprietary_gpt,a40549a323e7edc8145a2c3513f81388f9036f67f1f6472bab051d895c13291e,4,True,4603,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0033,owasp-sqli-v15-ranking-row-v1,288,model-facing/candidate-snapshots/os15-s0033.json,valid,4,4,[]
proprietary_gpt,a40549a323e7edc8145a2c3513f81388f9036f67f1f6472bab051d895c13291e,4,True,4388,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0033,owasp-sqli-v15-ranking-row-v1,289,model-facing/candidate-snapshots/os15-s0033.json,valid,4,5,[]
proprietary_gpt,75a628f0a46f3da3f6b3151a1659680c047de46ff59618f155a76d5d3f25f654,4,True,4020,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0034,owasp-sqli-v15-ranking-row-v1,290,model-facing/candidate-snapshots/os15-s0034.json,valid,4,1,[]
proprietary_gpt,75a628f0a46f3da3f6b3151a1659680c047de46ff59618f155a76d5d3f25f654,4,True,5341,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0034,owasp-sqli-v15-ranking-row-v1,291,model-facing/candidate-snapshots/os15-s0034.json,valid,4,2,[]
proprietary_gpt,75a628f0a46f3da3f6b3151a1659680c047de46ff59618f155a76d5d3f25f654,4,True,3618,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0034,owasp-sqli-v15-ranking-row-v1,292,model-facing/candidate-snapshots/os15-s0034.json,valid,4,3,[]
proprietary_gpt,75a628f0a46f3da3f6b3151a1659680c047de46ff59618f155a76d5d3f25f654,4,True,4519,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0034,owasp-sqli-v15-ranking-row-v1,293,model-facing/candidate-snapshots/os15-s0034.json,valid,4,4,[]
proprietary_gpt,75a628f0a46f3da3f6b3151a1659680c047de46ff59618f155a76d5d3f25f654,4,True,4826,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0034,owasp-sqli-v15-ranking-row-v1,294,model-facing/candidate-snapshots/os15-s0034.json,valid,4,5,[]
proprietary_gpt,5cf7f9ad9e9d6072f528d385bfdb21e154d1c553afcf8de89c2515feb506af78,4,True,4325,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0035,owasp-sqli-v15-ranking-row-v1,295,model-facing/candidate-snapshots/os15-s0035.json,valid,4,1,[]
proprietary_gpt,5cf7f9ad9e9d6072f528d385bfdb21e154d1c553afcf8de89c2515feb506af78,4,True,5905,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0035,owasp-sqli-v15-ranking-row-v1,296,model-facing/candidate-snapshots/os15-s0035.json,valid,4,2,[]
proprietary_gpt,5cf7f9ad9e9d6072f528d385bfdb21e154d1c553afcf8de89c2515feb506af78,4,True,5035,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0035,owasp-sqli-v15-ranking-row-v1,297,model-facing/candidate-snapshots/os15-s0035.json,valid,4,3,[]
proprietary_gpt,5cf7f9ad9e9d6072f528d385bfdb21e154d1c553afcf8de89c2515feb506af78,4,True,4856,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0035,owasp-sqli-v15-ranking-row-v1,298,model-facing/candidate-snapshots/os15-s0035.json,valid,4,4,[]
proprietary_gpt,5cf7f9ad9e9d6072f528d385bfdb21e154d1c553afcf8de89c2515feb506af78,4,True,4772,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0035,owasp-sqli-v15-ranking-row-v1,299,model-facing/candidate-snapshots/os15-s0035.json,valid,4,5,[]
proprietary_gpt,ca0800b7e5f4d300cec19fbad8922cf9f0870bf8dbf4f00e0b94298c58dc922f,4,True,3648,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0036,owasp-sqli-v15-ranking-row-v1,300,model-facing/candidate-snapshots/os15-s0036.json,valid,4,1,[]
proprietary_gpt,ca0800b7e5f4d300cec19fbad8922cf9f0870bf8dbf4f00e0b94298c58dc922f,4,True,3477,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0036,owasp-sqli-v15-ranking-row-v1,301,model-facing/candidate-snapshots/os15-s0036.json,valid,4,2,[]
proprietary_gpt,ca0800b7e5f4d300cec19fbad8922cf9f0870bf8dbf4f00e0b94298c58dc922f,4,True,3821,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0036,owasp-sqli-v15-ranking-row-v1,302,model-facing/candidate-snapshots/os15-s0036.json,valid,4,3,[]
proprietary_gpt,ca0800b7e5f4d300cec19fbad8922cf9f0870bf8dbf4f00e0b94298c58dc922f,4,True,3680,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0036,owasp-sqli-v15-ranking-row-v1,303,model-facing/candidate-snapshots/os15-s0036.json,valid,4,4,[]
proprietary_gpt,ca0800b7e5f4d300cec19fbad8922cf9f0870bf8dbf4f00e0b94298c58dc922f,4,True,4463,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0036,owasp-sqli-v15-ranking-row-v1,304,model-facing/candidate-snapshots/os15-s0036.json,valid,4,5,[]
proprietary_gpt,32a08dec655d7bbd3a10c474198981d788a73bc2b2fd14604636fb4b565afa38,4,True,5268,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0037,owasp-sqli-v15-ranking-row-v1,305,model-facing/candidate-snapshots/os15-s0037.json,valid,4,1,[]
proprietary_gpt,32a08dec655d7bbd3a10c474198981d788a73bc2b2fd14604636fb4b565afa38,4,True,4433,gpt-5.6-luna,llm-sqli-candidate-ranking-v1,openai,False,os15-s0037,owasp-sqli-v15-ranking-row-v1,306,model-facing/candidate-snapshots/os15-s0037.json,valid,4,2,[]
