arm_id,candidate_input_sha256,candidate_test_budget,contract_valid,cost,focal_vulnerable_candidate_id,latency_ms,model_identifier,parsed_ranking,provider,provider_failed,raw_artifact_path,reciprocal_rank,scenario_id,scenario_type,sequence,status,top1,top_k,topk,trial_number,usage,validation_error_count,validation_errors,vulnerable_rank
proprietary_gpt,e4d810a30d699b2e711926d9e5994a9dbf215fdfa596156f407b48a6799d3a58,4,True,,ox14-c000309,3128,gpt-5.6-luna,"[""ox14-c000434"", ""ox14-c000061"", ""ox14-c000026"", ""ox14-c000314"", ""ox14-c000309""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0387__proprietary_gpt__ow14-s0025__trial-1.json,0.2,ow14-s0025,positive,387,valid,False,4,False,1,"{""input_tokens"": 588, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 266, ""output_tokens_details"": {""reasoning_tokens"": 93}, ""total_tokens"": 854}",0,[],5
proprietary_gpt,e4d810a30d699b2e711926d9e5994a9dbf215fdfa596156f407b48a6799d3a58,4,True,,ox14-c000309,2655,gpt-5.6-luna,"[""ox14-c000434"", ""ox14-c000061"", ""ox14-c000026"", ""ox14-c000314"", ""ox14-c000309""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0388__proprietary_gpt__ow14-s0025__trial-2.json,0.2,ow14-s0025,positive,388,valid,False,4,False,2,"{""input_tokens"": 588, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 249, ""output_tokens_details"": {""reasoning_tokens"": 73}, ""total_tokens"": 837}",0,[],5
proprietary_gpt,e4d810a30d699b2e711926d9e5994a9dbf215fdfa596156f407b48a6799d3a58,4,True,,ox14-c000309,3700,gpt-5.6-luna,"[""ox14-c000434"", ""ox14-c000061"", ""ox14-c000026"", ""ox14-c000314"", ""ox14-c000309""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0389__proprietary_gpt__ow14-s0025__trial-3.json,0.2,ow14-s0025,positive,389,valid,False,4,False,3,"{""input_tokens"": 588, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 257, ""output_tokens_details"": {""reasoning_tokens"": 65}, ""total_tokens"": 845}",0,[],5
proprietary_gpt,e4d810a30d699b2e711926d9e5994a9dbf215fdfa596156f407b48a6799d3a58,4,True,,ox14-c000309,2632,gpt-5.6-luna,"[""ox14-c000434"", ""ox14-c000061"", ""ox14-c000026"", ""ox14-c000314"", ""ox14-c000309""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0390__proprietary_gpt__ow14-s0025__trial-4.json,0.2,ow14-s0025,positive,390,valid,False,4,False,4,"{""input_tokens"": 588, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 236, ""output_tokens_details"": {""reasoning_tokens"": 68}, ""total_tokens"": 824}",0,[],5
proprietary_gpt,e4d810a30d699b2e711926d9e5994a9dbf215fdfa596156f407b48a6799d3a58,4,True,,ox14-c000309,2814,gpt-5.6-luna,"[""ox14-c000434"", ""ox14-c000061"", ""ox14-c000026"", ""ox14-c000314"", ""ox14-c000309""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0391__proprietary_gpt__ow14-s0025__trial-5.json,0.2,ow14-s0025,positive,391,valid,False,4,False,5,"{""input_tokens"": 588, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 229, ""output_tokens_details"": {""reasoning_tokens"": 72}, ""total_tokens"": 817}",0,[],5
proprietary_gpt,0cafd2383a8e70db656b40e8532d94902a18616616bc6429d178cd4b5636822c,4,True,,ox14-c000242,4288,gpt-5.6-luna,"[""ox14-c000273"", ""ox14-c000219"", ""ox14-c000109"", ""ox14-c000242"", ""ox14-c000034""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0392__proprietary_gpt__ow14-s0026__trial-1.json,0.25,ow14-s0026,positive,392,valid,False,4,True,1,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 312, ""output_tokens_details"": {""reasoning_tokens"": 129}, ""total_tokens"": 901}",0,[],4
proprietary_gpt,0cafd2383a8e70db656b40e8532d94902a18616616bc6429d178cd4b5636822c,4,True,,ox14-c000242,5036,gpt-5.6-luna,"[""ox14-c000273"", ""ox14-c000109"", ""ox14-c000242"", ""ox14-c000219"", ""ox14-c000034""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0393__proprietary_gpt__ow14-s0026__trial-2.json,0.3333333333333333,ow14-s0026,positive,393,valid,False,4,True,2,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 347, ""output_tokens_details"": {""reasoning_tokens"": 196}, ""total_tokens"": 936}",0,[],3
proprietary_gpt,0cafd2383a8e70db656b40e8532d94902a18616616bc6429d178cd4b5636822c,4,True,,ox14-c000242,3984,gpt-5.6-luna,"[""ox14-c000273"", ""ox14-c000219"", ""ox14-c000109"", ""ox14-c000242"", ""ox14-c000034""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0394__proprietary_gpt__ow14-s0026__trial-3.json,0.25,ow14-s0026,positive,394,valid,False,4,True,3,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 240, ""output_tokens_details"": {""reasoning_tokens"": 72}, ""total_tokens"": 829}",0,[],4
proprietary_gpt,0cafd2383a8e70db656b40e8532d94902a18616616bc6429d178cd4b5636822c,4,True,,ox14-c000242,3963,gpt-5.6-luna,"[""ox14-c000273"", ""ox14-c000109"", ""ox14-c000242"", ""ox14-c000219"", ""ox14-c000034""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0395__proprietary_gpt__ow14-s0026__trial-4.json,0.3333333333333333,ow14-s0026,positive,395,valid,False,4,True,4,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 297, ""output_tokens_details"": {""reasoning_tokens"": 119}, ""total_tokens"": 886}",0,[],3
proprietary_gpt,0cafd2383a8e70db656b40e8532d94902a18616616bc6429d178cd4b5636822c,4,True,,ox14-c000242,4346,gpt-5.6-luna,"[""ox14-c000273"", ""ox14-c000109"", ""ox14-c000242"", ""ox14-c000219"", ""ox14-c000034""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0396__proprietary_gpt__ow14-s0026__trial-5.json,0.3333333333333333,ow14-s0026,positive,396,valid,False,4,True,5,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 329, ""output_tokens_details"": {""reasoning_tokens"": 154}, ""total_tokens"": 918}",0,[],3
proprietary_gpt,f7d7882fc90129ef42bf6ae88fed2b9fccf5f3c1a533b50a07eb53af017de85b,4,True,,ox14-c000241,4699,gpt-5.6-luna,"[""ox14-c000363"", ""ox14-c000405"", ""ox14-c000101"", ""ox14-c000241"", ""ox14-c000303""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0397__proprietary_gpt__ow14-s0027__trial-1.json,0.25,ow14-s0027,positive,397,valid,False,4,True,1,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 343, ""output_tokens_details"": {""reasoning_tokens"": 191}, ""total_tokens"": 932}",0,[],4
proprietary_gpt,f7d7882fc90129ef42bf6ae88fed2b9fccf5f3c1a533b50a07eb53af017de85b,4,True,,ox14-c000241,4758,gpt-5.6-luna,"[""ox14-c000405"", ""ox14-c000101"", ""ox14-c000241"", ""ox14-c000363"", ""ox14-c000303""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0398__proprietary_gpt__ow14-s0027__trial-2.json,0.3333333333333333,ow14-s0027,positive,398,valid,False,4,True,2,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 411, ""output_tokens_details"": {""reasoning_tokens"": 259}, ""total_tokens"": 1000}",0,[],3
proprietary_gpt,f7d7882fc90129ef42bf6ae88fed2b9fccf5f3c1a533b50a07eb53af017de85b,4,True,,ox14-c000241,4381,gpt-5.6-luna,"[""ox14-c000405"", ""ox14-c000101"", ""ox14-c000241"", ""ox14-c000363"", ""ox14-c000303""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0399__proprietary_gpt__ow14-s0027__trial-3.json,0.3333333333333333,ow14-s0027,positive,399,valid,False,4,True,3,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 346, ""output_tokens_details"": {""reasoning_tokens"": 183}, ""total_tokens"": 935}",0,[],3
proprietary_gpt,f7d7882fc90129ef42bf6ae88fed2b9fccf5f3c1a533b50a07eb53af017de85b,4,True,,ox14-c000241,3818,gpt-5.6-luna,"[""ox14-c000405"", ""ox14-c000101"", ""ox14-c000241"", ""ox14-c000363"", ""ox14-c000303""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0400__proprietary_gpt__ow14-s0027__trial-4.json,0.3333333333333333,ow14-s0027,positive,400,valid,False,4,True,4,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 316, ""output_tokens_details"": {""reasoning_tokens"": 147}, ""total_tokens"": 905}",0,[],3
proprietary_gpt,f7d7882fc90129ef42bf6ae88fed2b9fccf5f3c1a533b50a07eb53af017de85b,4,True,,ox14-c000241,4388,gpt-5.6-luna,"[""ox14-c000363"", ""ox14-c000405"", ""ox14-c000101"", ""ox14-c000241"", ""ox14-c000303""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0401__proprietary_gpt__ow14-s0027__trial-5.json,0.25,ow14-s0027,positive,401,valid,False,4,True,5,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 303, ""output_tokens_details"": {""reasoning_tokens"": 136}, ""total_tokens"": 892}",0,[],4
proprietary_gpt,15d1535b9d4c9d0d66493af61304a1602cf2f93678c647b329433d1e41870faa,4,True,,ox14-c000091,5126,gpt-5.6-luna,"[""ox14-c000091"", ""ox14-c000226"", ""ox14-c000100"", ""ox14-c000111"", ""ox14-c000064""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0402__proprietary_gpt__ow14-s0028__trial-1.json,1.0,ow14-s0028,positive,402,valid,True,4,True,1,"{""input_tokens"": 591, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 319, ""output_tokens_details"": {""reasoning_tokens"": 128}, ""total_tokens"": 910}",0,[],1
proprietary_gpt,15d1535b9d4c9d0d66493af61304a1602cf2f93678c647b329433d1e41870faa,4,True,,ox14-c000091,4316,gpt-5.6-luna,"[""ox14-c000091"", ""ox14-c000226"", ""ox14-c000064"", ""ox14-c000100"", ""ox14-c000111""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0403__proprietary_gpt__ow14-s0028__trial-2.json,1.0,ow14-s0028,positive,403,valid,True,4,True,2,"{""input_tokens"": 591, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 329, ""output_tokens_details"": {""reasoning_tokens"": 161}, ""total_tokens"": 920}",0,[],1
proprietary_gpt,15d1535b9d4c9d0d66493af61304a1602cf2f93678c647b329433d1e41870faa,4,True,,ox14-c000091,6140,gpt-5.6-luna,"[""ox14-c000091"", ""ox14-c000226"", ""ox14-c000100"", ""ox14-c000111"", ""ox14-c000064""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0404__proprietary_gpt__ow14-s0028__trial-3.json,1.0,ow14-s0028,positive,404,valid,True,4,True,3,"{""input_tokens"": 591, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 546, ""output_tokens_details"": {""reasoning_tokens"": 368}, ""total_tokens"": 1137}",0,[],1
proprietary_gpt,15d1535b9d4c9d0d66493af61304a1602cf2f93678c647b329433d1e41870faa,4,True,,ox14-c000091,4427,gpt-5.6-luna,"[""ox14-c000091"", ""ox14-c000226"", ""ox14-c000100"", ""ox14-c000111"", ""ox14-c000064""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0405__proprietary_gpt__ow14-s0028__trial-4.json,1.0,ow14-s0028,positive,405,valid,True,4,True,4,"{""input_tokens"": 591, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 375, ""output_tokens_details"": {""reasoning_tokens"": 192}, ""total_tokens"": 966}",0,[],1
proprietary_gpt,15d1535b9d4c9d0d66493af61304a1602cf2f93678c647b329433d1e41870faa,4,True,,ox14-c000091,3048,gpt-5.6-luna,"[""ox14-c000091"", ""ox14-c000226"", ""ox14-c000100"", ""ox14-c000111"", ""ox14-c000064""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0406__proprietary_gpt__ow14-s0028__trial-5.json,1.0,ow14-s0028,positive,406,valid,True,4,True,5,"{""input_tokens"": 591, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 264, ""output_tokens_details"": {""reasoning_tokens"": 85}, ""total_tokens"": 855}",0,[],1
proprietary_gpt,5e213b4990b05dc6a4b646576e27243f96bbea37624596ae9fe6b68e0689446b,4,True,,ox14-c000057,4033,gpt-5.6-luna,"[""ox14-c000212"", ""ox14-c000387"", ""ox14-c000048"", ""ox14-c000141"", ""ox14-c000057""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0407__proprietary_gpt__ow14-s0029__trial-1.json,0.2,ow14-s0029,positive,407,valid,False,4,False,1,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 246, ""output_tokens_details"": {""reasoning_tokens"": 87}, ""total_tokens"": 835}",0,[],5
proprietary_gpt,5e213b4990b05dc6a4b646576e27243f96bbea37624596ae9fe6b68e0689446b,4,True,,ox14-c000057,4303,gpt-5.6-luna,"[""ox14-c000387"", ""ox14-c000048"", ""ox14-c000057"", ""ox14-c000141"", ""ox14-c000212""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0408__proprietary_gpt__ow14-s0029__trial-2.json,0.3333333333333333,ow14-s0029,positive,408,valid,False,4,True,2,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 291, ""output_tokens_details"": {""reasoning_tokens"": 114}, ""total_tokens"": 880}",0,[],3
proprietary_gpt,5e213b4990b05dc6a4b646576e27243f96bbea37624596ae9fe6b68e0689446b,4,True,,ox14-c000057,5429,gpt-5.6-luna,"[""ox14-c000141"", ""ox14-c000387"", ""ox14-c000048"", ""ox14-c000057"", ""ox14-c000212""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0409__proprietary_gpt__ow14-s0029__trial-3.json,0.25,ow14-s0029,positive,409,valid,False,4,True,3,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 321, ""output_tokens_details"": {""reasoning_tokens"": 142}, ""total_tokens"": 910}",0,[],4
proprietary_gpt,5e213b4990b05dc6a4b646576e27243f96bbea37624596ae9fe6b68e0689446b,4,True,,ox14-c000057,4974,gpt-5.6-luna,"[""ox14-c000387"", ""ox14-c000048"", ""ox14-c000057"", ""ox14-c000141"", ""ox14-c000212""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0410__proprietary_gpt__ow14-s0029__trial-4.json,0.3333333333333333,ow14-s0029,positive,410,valid,False,4,True,4,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 247, ""output_tokens_details"": {""reasoning_tokens"": 78}, ""total_tokens"": 836}",0,[],3
proprietary_gpt,5e213b4990b05dc6a4b646576e27243f96bbea37624596ae9fe6b68e0689446b,4,True,,ox14-c000057,4521,gpt-5.6-luna,"[""ox14-c000387"", ""ox14-c000048"", ""ox14-c000057"", ""ox14-c000141"", ""ox14-c000212""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0411__proprietary_gpt__ow14-s0029__trial-5.json,0.3333333333333333,ow14-s0029,positive,411,valid,False,4,True,5,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 297, ""output_tokens_details"": {""reasoning_tokens"": 108}, ""total_tokens"": 886}",0,[],3
proprietary_gpt,f23addfcc48faa1ea64b1f2c234c11d38c1c0a1d4b21407b3e6b0b0e72489c4e,4,True,,ox14-c000049,5537,gpt-5.6-luna,"[""ox14-c000082"", ""ox14-c000423"", ""ox14-c000399"", ""ox14-c000251"", ""ox14-c000049""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0412__proprietary_gpt__ow14-s0030__trial-1.json,0.2,ow14-s0030,positive,412,valid,False,4,False,1,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 385, ""output_tokens_details"": {""reasoning_tokens"": 207}, ""total_tokens"": 974}",0,[],5
proprietary_gpt,f23addfcc48faa1ea64b1f2c234c11d38c1c0a1d4b21407b3e6b0b0e72489c4e,4,True,,ox14-c000049,4272,gpt-5.6-luna,"[""ox14-c000082"", ""ox14-c000423"", ""ox14-c000399"", ""ox14-c000251"", ""ox14-c000049""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0413__proprietary_gpt__ow14-s0030__trial-2.json,0.2,ow14-s0030,positive,413,valid,False,4,False,2,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 282, ""output_tokens_details"": {""reasoning_tokens"": 110}, ""total_tokens"": 871}",0,[],5
proprietary_gpt,f23addfcc48faa1ea64b1f2c234c11d38c1c0a1d4b21407b3e6b0b0e72489c4e,4,True,,ox14-c000049,4383,gpt-5.6-luna,"[""ox14-c000423"", ""ox14-c000082"", ""ox14-c000399"", ""ox14-c000251"", ""ox14-c000049""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0414__proprietary_gpt__ow14-s0030__trial-3.json,0.2,ow14-s0030,positive,414,valid,False,4,False,3,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 299, ""output_tokens_details"": {""reasoning_tokens"": 134}, ""total_tokens"": 888}",0,[],5
proprietary_gpt,f23addfcc48faa1ea64b1f2c234c11d38c1c0a1d4b21407b3e6b0b0e72489c4e,4,True,,ox14-c000049,3525,gpt-5.6-luna,"[""ox14-c000082"", ""ox14-c000423"", ""ox14-c000399"", ""ox14-c000251"", ""ox14-c000049""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0415__proprietary_gpt__ow14-s0030__trial-4.json,0.2,ow14-s0030,positive,415,valid,False,4,False,4,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 238, ""output_tokens_details"": {""reasoning_tokens"": 75}, ""total_tokens"": 827}",0,[],5
proprietary_gpt,f23addfcc48faa1ea64b1f2c234c11d38c1c0a1d4b21407b3e6b0b0e72489c4e,4,True,,ox14-c000049,4817,gpt-5.6-luna,"[""ox14-c000082"", ""ox14-c000423"", ""ox14-c000399"", ""ox14-c000251"", ""ox14-c000049""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0416__proprietary_gpt__ow14-s0030__trial-5.json,0.2,ow14-s0030,positive,416,valid,False,4,False,5,"{""input_tokens"": 589, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 281, ""output_tokens_details"": {""reasoning_tokens"": 110}, ""total_tokens"": 870}",0,[],5
proprietary_gpt,eb39e6af9fd593d376831492ace2c49654199957f4946aef8c48681f06728b65,4,True,,ox14-c000069,33240,gpt-5.6-luna,"[""ox14-c000410"", ""ox14-c000069"", ""ox14-c000077"", ""ox14-c000085"", ""ox14-c000296""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0417__proprietary_gpt__ow14-s0031__trial-1.json,0.5,ow14-s0031,positive,417,valid,False,4,True,1,"{""input_tokens"": 591, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 326, ""output_tokens_details"": {""reasoning_tokens"": 159}, ""total_tokens"": 917}",0,[],2
proprietary_gpt,eb39e6af9fd593d376831492ace2c49654199957f4946aef8c48681f06728b65,4,True,,ox14-c000069,6529,gpt-5.6-luna,"[""ox14-c000410"", ""ox14-c000085"", ""ox14-c000069"", ""ox14-c000077"", ""ox14-c000296""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0418__proprietary_gpt__ow14-s0031__trial-2.json,0.3333333333333333,ow14-s0031,positive,418,valid,False,4,True,2,"{""input_tokens"": 591, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 402, ""output_tokens_details"": {""reasoning_tokens"": 226}, ""total_tokens"": 993}",0,[],3
proprietary_gpt,eb39e6af9fd593d376831492ace2c49654199957f4946aef8c48681f06728b65,4,True,,ox14-c000069,8014,gpt-5.6-luna,"[""ox14-c000410"", ""ox14-c000069"", ""ox14-c000077"", ""ox14-c000085"", ""ox14-c000296""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0419__proprietary_gpt__ow14-s0031__trial-3.json,0.5,ow14-s0031,positive,419,valid,False,4,True,3,"{""input_tokens"": 591, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 512, ""output_tokens_details"": {""reasoning_tokens"": 329}, ""total_tokens"": 1103}",0,[],2
proprietary_gpt,eb39e6af9fd593d376831492ace2c49654199957f4946aef8c48681f06728b65,4,True,,ox14-c000069,5049,gpt-5.6-luna,"[""ox14-c000410"", ""ox14-c000085"", ""ox14-c000069"", ""ox14-c000077"", ""ox14-c000296""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0420__proprietary_gpt__ow14-s0031__trial-4.json,0.3333333333333333,ow14-s0031,positive,420,valid,False,4,True,4,"{""input_tokens"": 591, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 309, ""output_tokens_details"": {""reasoning_tokens"": 132}, ""total_tokens"": 900}",0,[],3
proprietary_gpt,eb39e6af9fd593d376831492ace2c49654199957f4946aef8c48681f06728b65,4,True,,ox14-c000069,4851,gpt-5.6-luna,"[""ox14-c000410"", ""ox14-c000085"", ""ox14-c000069"", ""ox14-c000077"", ""ox14-c000296""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0421__proprietary_gpt__ow14-s0031__trial-5.json,0.3333333333333333,ow14-s0031,positive,421,valid,False,4,True,5,"{""input_tokens"": 591, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 298, ""output_tokens_details"": {""reasoning_tokens"": 135}, ""total_tokens"": 889}",0,[],3
proprietary_gpt,d181621f939c09fd45a964bf08663069f1a68c84375ed9207bda4ade29374898,4,True,,ox14-c000132,5755,gpt-5.6-luna,"[""ox14-c000132"", ""ox14-c000118"", ""ox14-c000395"", ""ox14-c000353"", ""ox14-c000223""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0422__proprietary_gpt__ow14-s0032__trial-1.json,1.0,ow14-s0032,positive,422,valid,True,4,True,1,"{""input_tokens"": 590, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 374, ""output_tokens_details"": {""reasoning_tokens"": 189}, ""total_tokens"": 964}",0,[],1
proprietary_gpt,d181621f939c09fd45a964bf08663069f1a68c84375ed9207bda4ade29374898,4,True,,ox14-c000132,5941,gpt-5.6-luna,"[""ox14-c000132"", ""ox14-c000118"", ""ox14-c000395"", ""ox14-c000353"", ""ox14-c000223""]",openai,False,results/owasp-xss-v14-confirmatory-final/owasp-xss-v14-confirmatory-20260821T235804Z/raw/ranking-rows/sequence-0423__proprietary_gpt__ow14-s0032__trial-2.json,1.0,ow14-s0032,positive,423,valid,True,4,True,2,"{""input_tokens"": 590, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 372, ""output_tokens_details"": {""reasoning_tokens"": 204}, ""total_tokens"": 962}",0,[],1
